,Param,Cum_PnL,Sharpe,Sortino,Max Drawdown,Win Ratio
256,"[45, 30, 23]",27800.0,0.5332644113495777,0.16704132755964418,-0.6476063829787122,0.5833333333333334
257,"[59, 30, 22]",25120.0,0.5326893299617168,0.1501690385341187,-0.6875912408758913,0.5714285714285714
258,"[47, 30, 22]",26720.0,0.5182100379929109,0.16355361996779005,-0.5641379310344573,0.5892857142857143
259,"[40, 30, 22]",26080.0,0.5109903220937098,0.16531861986149807,-0.6149506346967485,0.5942028985507246
260,"[41, 30, 21]",25600.0,0.5088032989714224,0.1579624159743159,-0.6556671449067035,0.6333333333333333
261,"[55, 30, 24]",25160.0,0.5061308807925726,0.1587096701444431,-1.0131195335275776,0.5737704918032787
262,"[54, 30, 24]",24600.0,0.5027175578230054,0.15417037440472928,-0.9747023809522831,0.5901639344262295
263,"[50, 30, 23]",25800.0,0.501015676948539,0.15710193154474345,-0.6054131054130781,0.5862068965517241
264,"[49, 30, 23]",26440.0,0.49984191699485064,0.15980839591186757,-0.6197771587743508,0.5833333333333334
265,"[53, 30, 24]",24200.0,0.4905360925168841,0.1554400160640924,-0.9290030211479334,0.5806451612903226
266,"[56, 30, 23]",22920.0,0.49038492833823,0.13683868973034571,-0.9174603174602785,0.6
267,"[48, 30, 23]",26000.0,0.4894472412550055,0.1565082914585104,-0.6294200848656016,0.5932203389830508
268,"[57, 30, 23]",22360.0,0.4826919152605926,0.13197093266090956,-0.9042207792207633,0.6111111111111112
269,"[42, 30, 21]",25640.0,0.4815915797940783,0.1637188261959686,-0.6762177650429604,0.603448275862069
270,"[43, 30, 21]",26120.0,0.47975732930839393,0.16711557227316706,-0.6676056338028052,0.603448275862069
271,"[52, 30, 24]",23120.0,0.4695068147607023,0.1486368446744253,-0.9228346456691806,0.5714285714285714
272,"[46, 30, 23]",24160.0,0.4685013159610756,0.14322212641665172,-0.6989409984871484,0.6
273,"[44, 30, 23]",26080.0,0.4640410065562112,0.15856681331939965,-0.6882933709449641,0.5666666666666667
274,"[51, 30, 24]",24040.0,0.4556258869254167,0.1569283188582246,-0.7325227963525105,0.5555555555555556
275,"[41, 30, 22]",23360.0,0.4543819004143413,0.14161829179336494,-0.7176287051481469,0.6031746031746031
276,"[58, 30, 23]",20640.0,0.4487402579915348,0.12032972297606774,-0.9354275741710246,0.6037735849056604
277,"[59, 30, 23]",20400.0,0.44344372922391273,0.11979704432379333,-0.9453262786596054,0.5849056603773585
278,"[42, 30, 22]",23400.0,0.4343594335213415,0.1464958858593554,-0.7398753894080634,0.5737704918032787
279,"[43, 30, 22]",23880.0,0.43368705427760273,0.14946270218954583,-0.7293577981651116,0.5737704918032787
280,"[47, 30, 23]",22000.0,0.4305430098954718,0.13149711712752465,-0.7611202635914022,0.5932203389830508
281,"[40, 30, 23]",21360.0,0.4207903896596078,0.1321718580564092,-0.8274111675126817,0.5972222222222222
282,"[55, 30, 25]",20440.0,0.4056284044362443,0.14200752943628145,-1.352112676056253,0.4927536231884058
283,"[45, 30, 24]",21040.0,0.4012361939876736,0.13354124760256889,-0.9914236706688521,0.546875
284,"[54, 30, 25]",19880.0,0.40060486710032345,0.13722380298873144,-1.3140794223826173,0.5072463768115942
285,"[53, 30, 25]",19480.0,0.3894517819016126,0.1368247377334494,-1.2647058823528765,0.5
286,"[49, 30, 24]",19680.0,0.37033280443715955,0.12540570501460377,-0.9763205828778339,0.546875
287,"[52, 30, 25]",18400.0,0.36852149417786273,0.12934549907744616,-1.2746615087039872,0.49295774647887325
288,"[50, 30, 24]",19040.0,0.3679486435816639,0.12252446893700193,-0.9962476547840637,0.5483870967741935
289,"[41, 30, 23]",18640.0,0.36480543776043106,0.11051181977681147,-0.9808795411089009,0.6060606060606061
290,"[51, 30, 25]",19320.0,0.36177201354181315,0.1376208489030337,-1.188888888888848,0.4788732394366197
291,"[48, 30, 24]",19240.0,0.3606289046878101,0.1220643688669527,-0.9962825278809005,0.5555555555555556
292,"[43, 30, 23]",19160.0,0.3477706077663504,0.11813503736029038,-0.9888059701492214,0.5625
293,"[42, 30, 23]",18680.0,0.34659857225049856,0.1149786366741429,-1.0076335877862088,0.578125
294,"[56, 30, 24]",16160.0,0.3441001837833055,0.10349402748588668,-1.501084598698247,0.55
295,"[44, 30, 24]",19320.0,0.34189658398542,0.12360690434094869,-1.0722222222220732,0.53125
296,"[46, 30, 24]",17400.0,0.3355461087934596,0.1089787198425795,-1.1239837398373063,0.5625
297,"[57, 30, 24]",15600.0,0.33512717959724325,0.09890275556950262,-1.5011185682324661,0.559322033898305
298,"[45, 30, 25]",16320.0,0.31119849438810526,0.11576633317832768,-1.5870967741934898,0.4722222222222222
299,"[58, 30, 24]",13880.0,0.30036781453628386,0.08715262971627533,-1.673267326732455,0.5517241379310345
300,"[47, 30, 24]",15240.0,0.29658737161638554,0.09609934086879166,-1.262557077625373,0.5555555555555556
301,"[59, 30, 24]",13640.0,0.29512864997477967,0.08623729179215384,-1.6984924623113302,0.5344827586206896
302,"[40, 30, 24]",14600.0,0.2855132344721264,0.09452932675140445,-1.3744075829382094,0.5657894736842105
303,"[49, 30, 25]",14960.0,0.2786359318089966,0.102866436890549,-1.614849187934934,0.4722222222222222
304,"[50, 30, 25]",14320.0,0.2729622605713771,0.09977880638311677,-1.6289156626504764,0.4714285714285714
305,"[48, 30, 25]",14520.0,0.2690703046359925,0.09914667925935863,-1.6571428571427307,0.4788732394366197
306,"[44, 30, 25]",14600.0,0.2584485987691883,0.10411871890416004,-1.7511848341230858,0.4583333333333333
307,"[46, 30, 25]",12680.0,0.24276189369113915,0.08594529785934367,-1.9064171122994626,0.4861111111111111
308,"[56, 30, 25]",11440.0,0.23993685522099345,0.08071054737088727,-2.2303206997082556,0.47058823529411764
309,"[41, 30, 24]",11880.0,0.23108256423249757,0.07438163010870966,-1.706214689265119,0.5714285714285714
310,"[57, 30, 25]",10880.0,0.2301589533501429,0.07608926311579832,-2.2613981762916704,0.47761194029850745
311,"[43, 30, 24]",12400.0,0.22376022513586225,0.080217833711705,-1.6920980926427762,0.5294117647058824
312,"[42, 30, 24]",11920.0,0.2199823736051897,0.0772663475972468,-1.7436619718306459,0.5441176470588235
313,"[47, 30, 25]",10520.0,0.20318652370350285,0.07155190025456132,-2.228124999999803,0.4788732394366197
314,"[58, 30, 25]",9160.0,0.19491193598028947,0.06366813396262078,-2.6503496503495567,0.4696969696969697
315,"[40, 30, 25]",9880.0,0.19282559028203014,0.06900362262098743,-1.7840375586853534,0.5185185185185185
316,"[59, 30, 25]",8920.0,0.18976022585550745,0.06244346842279892,-2.707142857142751,0.45454545454545453
317,"[41, 30, 25]",7160.0,0.13888211233503117,0.05001000525052659,-2.4935064935062177,0.5
318,"[43, 30, 25]",7680.0,0.13866544568723888,0.055163953065998354,-2.4406249999998275,0.4605263157894737
319,"[42, 30, 25]",7200.0,0.1328292231932701,0.05187655084156322,-3.04214559386946,0.47368421052631576
320,"[55, 30, 26]",-2000.0,-0.03777449896231317,-0.013748007261376493,-2.954666666666575,0.4225352112676056
321,"[54, 30, 26]",-2560.0,-0.04848852093037508,-0.017526617901344126,-2.7812499999999845,0.43661971830985913
322,"[51, 30, 26]",-3120.0,-0.05352404599160742,-0.02198400001910324,-4.062780269057986,0.410958904109589
323,"[53, 30, 26]",-2960.0,-0.05571839419920998,-0.020647131303712464,-3.055393586005765,0.4305555555555556
324,"[52, 30, 26]",-4040.0,-0.07617190019955226,-0.028173243013454634,-3.4897260273971593,0.4246575342465753
325,"[45, 30, 26]",-6120.0,-0.10697319522952753,-0.04296965268488698,-3.8295454545452383,0.40540540540540543
326,"[44, 30, 26]",-7840.0,-0.12564199738521573,-0.05535915061414259,-4.035573122529154,0.3918918918918919
327,"[49, 30, 26]",-7480.0,-0.12860781487984552,-0.05130292707568767,-5.419354838709722,0.40540540540540543
328,"[48, 30, 26]",-7920.0,-0.135721631654535,-0.0541097841380534,-6.598639455782271,0.410958904109589
329,"[50, 30, 26]",-8120.0,-0.14211575137989862,-0.056256590142629334,-4.865671641791049,0.4027777777777778
330,"[46, 30, 26]",-9760.0,-0.17156930755577193,-0.06615493652345243,-5.939759036144768,0.4189189189189189
331,"[47, 30, 26]",-11920.0,-0.21188829429858547,-0.08111889029715477,-7.006993006993,0.410958904109589
332,"[56, 30, 26]",-11000.0,-0.21973637514077443,-0.07643922980007349,-6.779141104293965,0.4
333,"[40, 30, 26]",-12560.0,-0.22020332597886047,-0.0864690537160239,-3.6818181818177496,0.45121951219512196
334,"[57, 30, 26]",-11560.0,-0.23273147651752293,-0.07982236926482736,-4.972477064220019,0.4057971014492754
335,"[43, 30, 26]",-14760.0,-0.2402264406981201,-0.10418757075059068,-5.905555555554434,0.38961038961038963
336,"[42, 30, 26]",-15240.0,-0.25343384461056334,-0.10801115981918376,-8.785123966939386,0.4025974025974026
337,"[41, 30, 26]",-15280.0,-0.26650411552059755,-0.10552404664522164,-6.172619047617368,0.43037974683544306
338,"[58, 30, 26]",-13280.0,-0.26909051359594033,-0.091122762591951,-5.214611872146263,0.39705882352941174
339,"[59, 30, 26]",-13520.0,-0.27391862856493365,-0.09316150633454728,-5.386792452830412,0.38235294117647056
340,"[51, 30, 27]",-24960.0,-0.4638618692357707,-0.185676888396079,-6.185365853658458,0.3373493975903614
341,"[55, 30, 27]",-23840.0,-0.4678236041206501,-0.174644756247926,-3.9679999999998343,0.345679012345679
342,"[54, 30, 27]",-24400.0,-0.486187529979424,-0.17818902398627898,-3.770833333333266,0.35802469135802467
343,"[53, 30, 27]",-24800.0,-0.4902730345580005,-0.1830564340307862,-4.1632653061223115,0.35365853658536583
344,"[52, 30, 27]",-25880.0,-0.5124981407016207,-0.1909005585501405,-4.791095890410776,0.3493975903614458
345,"[44, 30, 27]",-29680.0,-0.5169896636655377,-0.2156066285125393,-9.199999999997749,0.3333333333333333
346,"[45, 30, 27]",-27960.0,-0.5226379209008304,-0.20254092835038542,-8.463576158939306,0.34523809523809523
347,"[49, 30, 27]",-29320.0,-0.5437430061517087,-0.21375254088733106,-8.240963855421636,0.3333333333333333
348,"[48, 30, 27]",-29760.0,-0.55058555781768,-0.2161609697938141,-10.472440944881644,0.3373493975903614
349,"[50, 30, 27]",-29960.0,-0.5674291738878857,-0.22078152415073696,-7.187165775400849,0.32926829268292684
350,"[46, 30, 27]",-31600.0,-0.5975514210770162,-0.22817898659872568,-9.2191780821919,0.34523809523809523
351,"[47, 30, 27]",-33760.0,-0.6442745084608327,-0.24446509700416305,-11.07317073170714,0.3373493975903614
352,"[43, 30, 27]",-36600.0,-0.6479742554598852,-0.2657207090329677,-16.787499999993013,0.3333333333333333
353,"[40, 30, 27]",-34400.0,-0.655486099490391,-0.24308162897837368,-7.2677595628401095,0.37777777777777777
354,"[42, 30, 27]",-37080.0,-0.671118570074521,-0.2707770898982743,-35.78947368417815,0.3448275862068966
355,"[56, 30, 27]",-32840.0,-0.6756011344039686,-0.24472231865464775,-9.110429447852121,0.32098765432098764
356,"[57, 30, 27]",-33400.0,-0.6928479186477488,-0.24768822257251763,-6.715596330274987,0.325
357,"[41, 30, 27]",-37120.0,-0.700901624914023,-0.265233275233737,-20.215384615371406,0.3707865168539326
358,"[58, 30, 27]",-35120.0,-0.7346507959439574,-0.25919522311543586,-7.4504950495049815,0.31645569620253167
359,"[59, 30, 27]",-35360.0,-0.7396540300296879,-0.2618404824859427,-7.7179487179488655,0.3037974683544304
360,"[51, 30, 28]",-122360.0,-1.6754316955684037,-0.6530395608967282,-17.90055248618841,0.24742268041237114
361,"[44, 30, 28]",-127080.0,-1.6758259409108782,-0.6737543774020751,0.0,0.24489795918367346
362,"[55, 30, 28]",-121240.0,-1.710554248505999,-0.6405413910275882,-10.720634920635025,0.25263157894736843
363,"[45, 30, 28]",-125360.0,-1.7186507742421817,-0.6631063291696722,-26.072000000000994,0.25510204081632654
364,"[53, 30, 28]",-122200.0,-1.7297730815185353,-0.6489036787118241,-11.719298245614214,0.2604166666666667
365,"[49, 30, 28]",-126720.0,-1.7315247557394746,-0.6756433597718622,-22.698630136987116,0.24489795918367346
366,"[54, 30, 28]",-121800.0,-1.7319044875289555,-0.6425762156101142,-10.427244582043583,0.2631578947368421
367,"[48, 30, 28]",-127160.0,-1.7355313019525562,-0.6777059824785615,-29.383928571429013,0.24742268041237114
368,"[52, 30, 28]",-123280.0,-1.7465142706875707,-0.655068105521309,-14.059322033898363,0.25773195876288657
369,"[50, 30, 28]",-127360.0,-1.7619764504760516,-0.6790275478793745,-20.776397515528593,0.23958333333333334
370,"[46, 30, 28]",-129000.0,-1.77999791850511,-0.6846788656531978,-25.067164179105312,0.25510204081632654
371,"[43, 30, 28]",-134000.0,-1.7832087235370222,-0.7112023983725924,0.0,0.24752475247524752
372,"[42, 30, 28]",-134480.0,-1.8102901215023266,-0.714562550421358,0.0,0.25742574257425743
373,"[47, 30, 28]",-131160.0,-1.8205750104058778,-0.6981437249634419,-30.27678571428618,0.24742268041237114
374,"[40, 30, 28]",-131800.0,-1.8335971470870278,-0.6869106554004712,0.0,0.27450980392156865
375,"[41, 30, 28]",-134520.0,-1.8573265309086273,-0.7075050673484178,0.0,0.27450980392156865
376,"[56, 30, 28]",-130240.0,-1.8778288264556002,-0.6944489529473699,-39.94047619047555,0.23157894736842105
377,"[57, 30, 28]",-130800.0,-1.892595607653353,-0.6956189160419699,-21.96153846153925,0.23404255319148937
378,"[58, 30, 28]",-132520.0,-1.9191823373164676,-0.7050390072455726,-19.508379888269094,0.22340425531914893
379,"[59, 30, 28]",-132760.0,-1.922680794630724,-0.7069924264883984,-20.296511627908288,0.2127659574468085
380,"[51, 30, 29]",-287960.0,-2.551284004798251,-1.0171756359071369,-40.773480662984504,0.2
381,"[44, 30, 29]",-292680.0,-2.5584784643476555,-1.029887356324903,0.0,0.2018348623853211
382,"[55, 30, 29]",-286840.0,-2.5763989525253828,-1.0070883838190494,-23.765079365079586,0.2037037037037037
383,"[45, 30, 29]",-290960.0,-2.585339479677968,-1.0221984150529622,-59.192000000001954,0.2018348623853211
384,"[53, 30, 29]",-287800.0,-2.5863103298493613,-1.0139124489455065,-26.245614035088018,0.21100917431192662
385,"[54, 30, 29]",-287400.0,-2.587566739623272,-1.0086304171520133,-23.24458204334408,0.21296296296296297
386,"[49, 30, 29]",-292320.0,-2.592037732892819,-1.0346844165131481,-51.054794520549606,0.2
387,"[48, 30, 29]",-292760.0,-2.593927854588468,-1.0370287750841969,-66.34821428571506,0.2018348623853211
388,"[52, 30, 29]",-288880.0,-2.596834618119357,-1.018302289984642,-31.601694915254228,0.20909090909090908
389,"[50, 30, 29]",-292960.0,-2.606423208584688,-1.0361196598408131,-46.490683229814984,0.1926605504587156
390,"[46, 30, 29]",-294600.0,-2.623962893013484,-1.0385491332338335,-55.96268656716563,0.1926605504587156
391,"[43, 30, 29]",-299600.0,-2.626842088045014,-1.0541328733592417,0.0,0.1981981981981982
392,"[42, 30, 29]",-300080.0,-2.642344490152432,-1.0562396745331968,0.0,0.1981981981981982
393,"[47, 30, 29]",-296760.0,-2.6493967868446555,-1.0511434351554065,-67.24107142857224,0.2018348623853211
394,"[40, 30, 29]",-297400.0,-2.6677932421489223,-1.03884872440519,0.0,0.17857142857142858
395,"[41, 30, 29]",-300120.0,-2.677162522555776,-1.0548765762166246,0.0,0.19642857142857142
396,"[56, 30, 29]",-295840.0,-2.6815185867530698,-1.0429846431391576,-89.04761904761763,0.18518518518518517
397,"[57, 30, 29]",-296400.0,-2.6869607180348907,-1.0456107918873576,-48.500000000001506,0.18518518518518517
398,"[58, 30, 29]",-298120.0,-2.7018458912686505,-1.0523779586864144,-42.636871508381695,0.17592592592592593
399,"[59, 30, 29]",-298360.0,-2.7040723629161665,-1.0533078479406046,-44.36627906977009,0.16666666666666666
